Scientific_Name_Original,Common_name,Scientific_Name,Taxon_Rank,Kingdom,Phylum,Class,Family,Genus,Species,Latitude,Longitude,Country,State,Year,Event_Date,month,day,rowid,Suburbs,Postcode
Malus pumila,Apple,Malus pumila,species,Plantae,Charophyta,Equisetopsida,Rosaceae,Malus,Malus pumila,-37.2241,145.9386,Australia,Victoria,2009,2009/07/16,7,16,125, Eildon ,3713
Malus pumila,Apple,Malus pumila,species,Plantae,Charophyta,Equisetopsida,Rosaceae,Malus,Malus pumila,-37.1411,146.4941,Australia,Victoria,2009,2009/02/27,2,27,126, Mount Buller ,3723
Malus pumila,Apple,Malus pumila,species,Plantae,Charophyta,Equisetopsida,Rosaceae,Malus,Malus pumila,-37.7042,145.0361,Australia,Victoria,2011,2011/01/17,1,17,127, Reservoir ,3073
Malus pumila,Apple,Malus pumila,species,Plantae,Charophyta,Equisetopsida,Rosaceae,Malus,Malus pumila,-36.8584,146.0115,Australia,Victoria,2011,2011/11/08,11,8,128, Barjarg ,3673
Malus pumila,Apple,Malus pumila,species,Plantae,Charophyta,Equisetopsida,Rosaceae,Malus,Malus pumila,-36.9819,147.1413,Australia,Victoria,2011,2011/02/23,2,23,129, Hotham Heights ,3741
Malus pumila,Apple,Malus pumila,species,Plantae,Charophyta,Equisetopsida,Rosaceae,Malus,Malus pumila,-36.6709,146.4136,Australia,Victoria,2011,2011/11/23,11,23,130, Edi ,3678
Malus pumila,Apple,Malus pumila,species,Plantae,Charophyta,Equisetopsida,Rosaceae,Malus,Malus pumila,-36.9925,147.1492,Australia,Victoria,2011,2011/05/18,5,18,131, Hotham Heights ,3741
Malus pumila,Apple,Malus pumila,species,Plantae,Charophyta,Equisetopsida,Rosaceae,Malus,Malus pumila,-38.0723,146.0117,Australia,Victoria,2011,2011/04/21,4,21,132, Buln Buln East ,3821
Malus pumila,Apple,Malus pumila,species,Plantae,Charophyta,Equisetopsida,Rosaceae,Malus,Malus pumila,-38.4012,144.1844,Australia,Victoria,2012,2012/10/04,10,4,133, Anglesea ,3230
Malus pumila,Malus pumila,Malus pumila,species,Plantae,Charophyta,Equisetopsida,Rosaceae,Malus,Malus pumila,-37.668533,144.49886,Australia,Victoria,2014,2014/03/23,3,23,134, Long Forest ,3340
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.5191,141.4111,Australia,Victoria,2000,2000/10/29,10,29,135, Kaniva ,3419
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.6477,143.7455,Australia,Victoria,2000,2000/10/12,10,12,136, Kingower ,3517
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.3097,141.0572,Australia,Victoria,2000,2000/05/28,5,28,137, Serviceton ,3420
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.738,144.347,Australia,Victoria,2000,2000/11/17,11,17,138, Wellsford ,3551
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.8105,143.8386,Australia,Victoria,2000,2000/10/13,10,13,139, Waanyarra ,3551
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.8033,144.2461,Australia,Victoria,2000,2000/12/29,12,29,140, Kangaroo Flat ,3555
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.3166,141.1819,Australia,Victoria,2000,2000/05/07,5,7,141, Kaniva ,3419
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.3277,141.0661,Australia,Victoria,2000,2000/06/02,6,2,142, Lillimur ,3420
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.0094,142.7188,Australia,Victoria,2000,2000/11/16,11,16,143,Deep Lead,3385
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.6379,144.2543,Australia,Victoria,2001,2001/06/27,6,27,144, Whipstick ,3556
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.7316,143.3722,Australia,Victoria,2001,2001/09/25,9,25,145, Carapooee ,3477
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.1644,143.9997,Australia,Victoria,2001,2001/11/24,11,24,146, Sandon ,3462
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.702,144.234,Australia,Victoria,2001,2001/06/28,6,28,147, Sailors Gully ,3556
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.6846,144.2504,Australia,Victoria,2001,2001/06/28,6,28,148, Eaglehawk North ,3556
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.3002,143.5683,Australia,Victoria,2001,2001/06/14,6,14,149,Buckrabanyule,3525
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.673,145.029,Australia,Victoria,2001,2001/10/26,10,26,150, Whroo ,3612
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.3427,143.0875,Australia,Victoria,2001,2001/05/08,5,8,151, Jeffcott ,3480
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.6233,145.0475,Australia,Victoria,2001,2001/07/20,7,20,152, Rushworth ,3612
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.625,145.046,Australia,Victoria,2001,2001/07/20,7,20,153, Rushworth ,3612
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.716,144.275,Australia,Victoria,2002,2002/12/09,12,9,154, Jackass Flat ,3556
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.6155,141.2063,Australia,Victoria,2002,2002/11/07,11,7,155, Kaniva ,3419
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.0494,143.7194,Australia,Victoria,2002,2002/08/27,8,27,156, Maryborough ,3465
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.5665,144.3121,Australia,Victoria,2002,2002/08/07,8,7,157, Kamarooka ,3570
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.5309,144.3121,Australia,Victoria,2002,2002/08/20,8,20,158, Kamarooka ,3570
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-35.9355,141.1927,Australia,Victoria,2002,2002/10/22,10,22,159, Telopea Downs ,3420
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.2489,141.8522,Australia,Victoria,2002,2002/12/14,12,14,160, Glenlee ,3418
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.5665,144.3121,Australia,Victoria,2002,2002/12/06,12,6,161, Kamarooka ,3570
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.1,143.6,Australia,Victoria,2002,2002/09/22,9,22,162, Bung Bong ,3465
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.0247,143.6072,Australia,Victoria,2002,2002/10/10,10,10,163, Barraport ,3537
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.6019,144.6083,Australia,Victoria,2002,2002/11/23,11,23,164, Toolern ,3337
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.7454,144.1485,Australia,Victoria,2002,2002/11/28,11,28,165, Marong ,3515
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.3687,141.8847,Australia,Victoria,2002,2002/11/11,11,11,166, Gerang Gerung ,3418
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.6711,144.3449,Australia,Victoria,2003,2003/09/29,9,29,167, Rowsley ,3340
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.1,143.6,Australia,Victoria,2003,2003/04/09,4,9,168, Bung Bong ,3465
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.0469,143.6613,Australia,Victoria,2003,2003/12/15,12,15,169, Moonlight Flat ,3465
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.9226,144.0015,Australia,Victoria,2003,2003/10/10,10,10,170, Bamganie ,3333
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.1616,144.0858,Australia,Victoria,2003,2003/03/19,3,19,171, Clydesdale ,3461
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.836,144.124,Australia,Victoria,2004,2004/10/23,10,23,172, Meredith ,3333
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.8766,144.1771,Australia,Victoria,2004,2004/08/06,8,6,173, Steiglitz ,3331
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.8378,144.1328,Australia,Victoria,2004,2004/10/23,10,23,174, Meredith ,3333
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-38.0486,145.5152,Australia,Victoria,2004,2004/07/22,7,22,175, Pakenham ,3810
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.7,143,Australia,Victoria,2004,2004/09/05,9,5,176, Gre Gre South ,3477
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.5504,144.3429,Australia,Victoria,2004,2004/10/08,10,8,177, Huntly North ,3551
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.74,143.21,Australia,Victoria,2004,2004/04/07,4,7,178, Stuart Mill ,3477
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.6647,144.7497,Australia,Victoria,2004,2004/08/23,8,23,179, Diggers Rest ,3427
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-38.2019,145.0675,Australia,Victoria,2004,2004/10/05,10,5,180, Mount Eliza ,3930
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-38.3536,144.9705,Australia,Victoria,2004,2004/08/16,8,16,181, Dromana ,3936
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.1297,143.4919,Australia,Victoria,2005,2005/08/20,8,20,182, Lake Marmal ,3525
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.7829,142.1344,Australia,Victoria,2005,2005/10/04,10,4,183, McKenzie Creek ,3401
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.0772,142.7486,Australia,Victoria,2005,2005/10/03,10,3,184, Stawell ,3380
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.741,144.199,Australia,Victoria,2005,2005/11/29,11,29,185, Maiden Gully ,3551
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.2116,143.3575,Australia,Victoria,2005,2005/07/12,7,12,186, Teddywaddy ,3527
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-38.0091,145.2613,Australia,Victoria,2005,2005/11/10,11,10,187, Hallam ,3803
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.0564,142.7132,Australia,Victoria,2005,2005/10/03,10,3,188, Illawarra ,3381
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.8744,144.1077,Australia,Victoria,2005,2005/05/07,5,7,189, Meredith ,3333
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.091,142.789,Australia,Victoria,2005,2005/10/03,10,3,190, Stawell ,3380
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.7828,142.1507,Australia,Victoria,2005,2005/10/04,10,4,191, McKenzie Creek ,3401
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.6567,144.3643,Australia,Victoria,2006,2006/11/07,11,7,192, Pentland Hills ,3341
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.9749,144.1831,Australia,Victoria,2006,2006/11/23,11,23,193, Sutherlands Creek ,3331
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-38.0373,144.1334,Australia,Victoria,2006,2006/12/13,12,13,194, Bannockburn ,3331
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.248,143.641,Australia,Victoria,2006,2006/11/28,11,28,195, Evansford ,3371
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-38.092,144.278,Australia,Victoria,2006,2006/11/25,11,25,196, Batesford ,3213
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.3533,142.3961,Australia,Victoria,2006,2006/04/07,4,7,197, Kellalac ,3393
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.7524,144.1986,Australia,Victoria,2006,2006/05/23,5,23,198, Maiden Gully ,3551
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-38.4777,146.6694,Australia,Victoria,2006,2006/03/01,3,1,199, Macks Creek ,3971
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.7158,144.3033,Australia,Victoria,2006,2006/03/07,3,7,200, Epsom ,3551
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.4629,143.8417,Australia,Victoria,2006,2006/07/18,7,18,201, Sulky ,3352
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.7458,144.1935,Australia,Victoria,2006,2006/05/23,5,23,202, Maiden Gully ,3551
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.6244,145.0366,Australia,Victoria,2006,2006/09/28,9,28,203, Epping ,3076
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.9535,144.2066,Australia,Victoria,2006,2006/11/23,11,23,204, Maude ,3331
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.752,144.198,Australia,Victoria,2006,2006/05/23,5,23,205, Maiden Gully ,3551
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.8679,144.1531,Australia,Victoria,2006,2006/11/23,11,23,206, Meredith ,3333
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.595,145.11,Australia,Victoria,2006,2006/06/01,6,1,207, Doreen ,3754
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.8008,144.2858,Australia,Victoria,2006,2006/03/07,3,7,208, Spring Gully ,3550
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.2422,143.1623,Australia,Victoria,2007,2007/04/30,4,30,209, Mount Cole Creek ,3377
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.7,143.2,Australia,Victoria,2007,2007/07/25,7,25,210, Carapooee West ,3477
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.233,143.026,Australia,Victoria,2007,2007/04/30,4,30,211, Ararat ,3377
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.7,143.2,Australia,Victoria,2007,2007/07/15,7,15,212, Carapooee West ,3477
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.6,143.2,Australia,Victoria,2007,2007/08/12,8,12,213, St Arnaud North ,3477
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.7,143.2,Australia,Victoria,2007,2007/07/15,7,15,214, Carapooee West ,3477
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.7,143.2,Australia,Victoria,2007,2007/07/25,7,25,215, Carapooee West ,3477
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.7,143.2,Australia,Victoria,2007,2007/07/15,7,15,216, Carapooee West ,3477
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-37.612,144.479,Australia,Victoria,2007,2007/09/17,9,17,217,Coimadai,3340
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.7,143.2,Australia,Victoria,2007,2007/07/15,7,15,218, Carapooee West ,3477
Eucalyptus leucoxylon,Yellow Gum,Eucalyptus leucoxylon,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus leucoxylon,-36.7,143.2,Australia,Victoria,2007,2007/07/15,7,15,219, Carapooee West ,3477
